title,authors,journal,date,abstract,link,source
mRNAutilus: Multi-Objective-Guided Discrete Generation of mRNA with Optimized Therapeutic Properties,"Sawan Patel, Sophia Tang, Yesol Kim",arXiv,2026-09-11,"Therapeutic mRNA design requires coordinating multiple interacting sequence features across the full transcript, where codon usage, untranslated regions (UTRs), and their coupling jointly determine stability, translation efficiency, and protein expression. Here, we present mRNA generation via unrolled trajectories and informed latent updates (mRNAutilus), a framework for simultaneous codon optimiz",http://arxiv.org/abs/2605.31296v1,arXiv
Sampling-based Continuous Optimization for Messenger RNA Design,"Feipeng Yue, Ning Dai, Wei Yu Tang",arXiv,2026-09-11,"Designing messenger RNA (mRNA) sequences for a fixed target protein requires searching an exponentially large synonymous space while optimizing properties that affect stability and downstream performance. This is challenging because practical mRNA design involves multiple coupled objectives beyond classical folding criteria, and different applications prefer different trade-offs. We propose a gene",http://arxiv.org/abs/2603.06559v1,arXiv
Drug-like antibodies with low immunogenicity in human panels designed with Latent-X2," Latent Labs Team, Henry Kenlay, Daniella Pretorius",arXiv,2026-09-11,"Drug discovery has long sought computational systems capable of designing drug-like molecules directly: developable and non-immunogenic from the start. Here we introduce Latent-X2, a frontier generative model that achieves this goal through zero-shot design of antibodies with strong binding affinities, drug-like properties, and, for the first time for any de novo generated antibody, confirmed low ",http://arxiv.org/abs/2512.20263v1,arXiv
"RNAGenScape: Property-Guided, Optimized Generation of mRNA Sequences with Manifold Langevin Dynamics","Danqi Liao, Chen Liu, Xingzhi Sun",arXiv,2026-09-11,"Generating property-optimized mRNA sequences is central to applications such as vaccine design and protein replacement therapy, but remains challenging due to limited data, complex sequence-function relationships, and the narrow space of biologically viable sequences. Generative methods that drift away from the data manifold can yield sequences that fail to fold, translate poorly, or are otherwise",http://arxiv.org/abs/2510.24736v3,arXiv
The proportional scaling of mRNA and ribosome concentrations controls eukaryotic cell growth,"Xin Gao, Michael Lanz, Rosslyn Grosely",arXiv,2026-09-11,"Cell growth underlies nearly all eukaryotic physiology, yet its quantitative principles remain unclear. Using single-molecule ribosome tracking, spike-in RNA sequencing, and quantitative proteomics across 15 nutrient-limited conditions in budding yeast, we define how growth is controlled in the budding yeast Saccharomyces cerevisiae. Ribosome concentration scales linearly with growth rate, while p",http://arxiv.org/abs/2508.14997v2,arXiv
mRNA Folding Algorithms for Structure and Codon Optimization,"Max Ward, Mary Richardson, Mihir Metkar",arXiv,2026-09-11,"mRNA technology has revolutionized vaccine development, protein replacement therapies, and cancer immunotherapies, offering rapid production and precise control over sequence and efficacy. However, the inherent instability of mRNA poses significant challenges for drug storage and distribution, particularly in resource-limited regions. Co-optimizing RNA structure and codon choice has emerged as a p",http://arxiv.org/abs/2503.19273v1,arXiv
Generative Model for Synthesizing Ionizable Lipids: A Monte Carlo Tree Search Approach,"Jingyi Zhao, Yuxuan Ou, Austin Tripp",arXiv,2026-09-11,"Ionizable lipids are essential in developing lipid nanoparticles (LNPs) for effective messenger RNA (mRNA) delivery. While traditional methods for designing new ionizable lipids are typically time-consuming, deep generative models have emerged as a powerful solution, significantly accelerating the molecular discovery process. However, a practical challenge arises as the molecular structures genera",http://arxiv.org/abs/2412.00807v1,arXiv
Machine learning framework to predict the performance of lipid nanoparticles for nucleic acid delivery,"Gaurav Kumar, Arezoo M. Ardekani",arXiv,2026-09-11,"Lipid nanoparticles (LNPs) are highly effective carriers for gene therapies, including mRNA and siRNA delivery, due to their ability to transport nucleic acids across biological membranes, low cytotoxicity, improved pharmacokinetics, and scalability. A typical approach to formulate LNPs is to establish a quantitative structure-activity relationship (QSAR) between their compositions and in vitro/in",http://arxiv.org/abs/2411.14293v1,arXiv
Joint Design of 5' Untranslated Region and Coding Sequence of mRNA,"Yang Liu, Jie Gao, Xiaonan Zhang",arXiv,2026-09-11,"Messenger RNA (mRNA) vaccines and therapeutics are emerging as powerful tools against a variety of diseases, including infectious diseases and cancer. The design of mRNA molecules, particularly the untranslated region (UTR) and coding sequence (CDS) is crucial for optimizing translation efficiency and stability. Current design approaches generally focus solely on either the 5' UTR or the CDS, whic",http://arxiv.org/abs/2410.20781v1,arXiv
Bacterial stress granule protects mRNA through ribonucleases exclusion,"Linsen Pei, Yujia Xian, Xiaodan Yan",arXiv,2026-09-11,"Membraneless droplets formed through liquid-liquid phase separation (LLPS) play a crucial role in mRNA storage, enabling organisms to swiftly respond to environmental changes. However, the mechanisms underlying mRNA integration and protection within droplets remain unclear. Here, we unravel the role of bacterial aggresomes as stress granules (SGs) in safeguarding mRNA during stress. We discovered ",http://arxiv.org/abs/2404.17873v2,arXiv
"Hypolipidemic effect of brown seaweed (Sargassum crassifolium) extract in vivo (Study of histopathology, mRNA expression, and immunohistochemistry (IHC) with VCAM-1, ICAM-1, and MCP-1 parameters)","Sarah Zaidan, Syamsudin Abdillah, Nur Arfian",arXiv,2026-09-11,The purpose of this study was to obtain natural drugs from brown seaweed (Sargassum crassifolium) as antiatherosclerosis candidates through the study of hypolipidemic mechanisms of action. Modeling of dyslipidemia rats was carried out by feeding high-fat (HFF) and doses of crude fucoidan 100. 200. 400mg / KgBB. in both treatments measured blood lipid profile levels taken from the orbital sinuses. ,http://arxiv.org/abs/2402.07497v1,arXiv
Machine Learning Modeling Of SiRNA Structure-Potency Relationship With Applications Against Sars-Cov-2 Spike Gene,Damilola Oshunyinka,arXiv,2026-09-11,"The pharmaceutical Research and development (R&D) process is lengthy and costly, taking nearly a decade to bring a new drug to the market. However, advancements in biotechnology, computational methods, and machine learning algorithms have the potential to revolutionize drug discovery, speeding up the process and improving patient outcomes. The COVID-19 pandemic has further accelerated and deepened",http://arxiv.org/abs/2401.12232v1,arXiv
Messenger RNA Design via Expected Partition Function and Continuous Optimization,"Ning Dai, Wei Yu Tang, Tianshuo Zhou",arXiv,2026-09-11,"The tasks of designing RNAs are discrete optimization problems, and several versions of these problems are NP-hard. As an alternative to commonly used local search methods, we formulate these problems as continuous optimization and develop a general framework for this optimization based on a generalization of classical partition function which we call ""expected partition function"". The basic idea ",http://arxiv.org/abs/2401.00037v2,arXiv
Machine Learning-guided Lipid Nanoparticle Design for mRNA Delivery,"Daisy Yi Ding, Yuhui Zhang, Yuan Jia",arXiv,2026-09-11,"While RNA technologies hold immense therapeutic potential in a range of applications from vaccination to gene editing, the broad implementation of these technologies is hindered by the challenge of delivering these agents effectively. Lipid nanoparticles have emerged as one of the most widely used delivery agents, but their design optimization relies on laborious and costly experimental methods. W",http://arxiv.org/abs/2308.01402v2,arXiv
Corrected Hill Function in Stochastic Gene Regulatory Networks,"Manuel Eduardo Hernández-García, Jorge Velázquez-Castro",arXiv,2026-09-11,"Describing reaction rates in stochastic bio-circuits is commonly done by directly introducing the deterministically deduced Hill function into the master equation. However, when fluctuations in enzymatic reaction rates are not neglectable, the Hill function must be derived, considering all the involved stochastic reactions. In this work, we derived the stochastic version of the Hill function from ",http://arxiv.org/abs/2307.03057v4,arXiv
Stochastic dynamics and ribosome-RNAP interactions in Transcription-Translation Coupling,"Xiangting Li, Tom Chou",arXiv,2026-09-11,"Under certain cellular conditions, transcription and mRNA translation in prokaryotes appear to be ""coupled,"" in which the formation of mRNA transcript and production of its associated protein are temporally correlated. Such transcription-translation coupling (TTC) has been evoked as a mechanism that speeds up the overall process, provides protection during the transcription, and/or regulates the t",http://arxiv.org/abs/2207.04568v1,arXiv
Coronavirus RNA Sensor Using Single-Stranded DNA Bonded to Sub-Percolated Gold Films on Monolayer Graphene Field-Effect Transistors,"Nicholas E. Fuhr, Mohamed Azize, David J. Bishop",arXiv,2026-09-11,"Electrical detection of messenger ribonucleic acid (mRNA) is a promising approach to enhancing transcriptomics and disease diagnostics because of its sensitivity, rapidity, and modularity. Reported here is a fast SARS-CoV-2 mRNA biosensor (<1 minute) with a limit of detection of 1 aM, and dynamic range of 4 orders of magnitude and a linear sensitivity of 22 mV per molar decade. These figures of me",http://arxiv.org/abs/2205.05143v1,arXiv
Deep learning models for predicting RNA degradation via dual crowdsourcing,"Hannah K. Wayment-Steele, Wipapat Kladwang, Andrew M. Watkins",arXiv,2026-09-11,"Messenger RNA-based medicines hold immense potential, as evidenced by their rapid deployment as COVID-19 vaccines. However, worldwide distribution of mRNA molecules has been limited by their thermostability, which is fundamentally limited by the intrinsic instability of RNA molecules to a chemical degradation reaction called in-line hydrolysis. Predicting the degradation of an RNA molecule is a ke",http://arxiv.org/abs/2110.07531v2,arXiv
RNAi-mediated HBV antigen shutdown enhances the antiviral immune effects of PEGIFNα via T and B cell crosstalk remodeling.,"Zai Wenjing, Hu Kongying, He Mengying",Clinical and molecular hepatology,2026-09-11,"PEGylated interferon-α (PEGIFNα) shows promise in treating chronic hepatitis B (CHB), yet patient response remains suboptimal. While suppressing hepatitis B virus (HBV) antigens by RNA interference (RNAi) could enhance PEGIFNα efficacy in CHB patients, the underlying immunological mechanisms remain obscure. Using our newly established extracellular humanized IFNAR (IFNAR-hEC) mouse model of chroni",https://pubmed.ncbi.nlm.nih.gov/42723512/,PubMed
"Eriocheir sinensis 14-3-3ζ regulates hemocyte phagocytosis, apoptosis and antimicrobial peptide expression during Spiroplasma eriocheiris infection.","Deng Han, Ma Yubo, Wei Bin",Fish & shellfish immunology,2026-09-11,"Tremor disease, caused by Spiroplasma eriocheiris in the Chinese mitten crab (Eriocheir sinensis), is highly destructive, leading to mass mortality and substantial economic losses in crab aquaculture. Our previous studies have confirmed that E. sinensis 14-3-3ζ (Es14-3-3ζ) contributes to host defense against S. eriocheiris infection in crabs. However, the detailed mechanism by which Es14-3-3ζ regu",https://pubmed.ncbi.nlm.nih.gov/42722175/,PubMed
WSSV exploits host glycolytic reprogramming to promote hemocyanin lactylation and enhance cell-associated WSSV levels in shrimp.,"Ren Xinyue, Chen Baiqiao, Luo Kai",Fish & shellfish immunology,2026-09-11,"White spot syndrome virus (WSSV) is a major pathogen in shrimp aquaculture, yet how virus-induced metabolic rewiring alters immune effector function remains poorly understood. Here, we show that WSSV infection in Litopenaeus vannamei induces a Warburg-like metabolic shift characterized by increased glucose uptake, transcriptional activation of glycolytic genes, lactate accumulation, and reduced ac",https://pubmed.ncbi.nlm.nih.gov/42722174/,PubMed
Elevated mitochondrial superoxide promotes longevity through a mitochondria-to-nucleus kinase signaling pathway.,"Anglas Ulrich, Tamez González Aura A, Promi Maisha M",Redox biology,2026-09-11,"The reactive oxygen species superoxide is generated by mitochondria during the process of producing energy. While superoxide can cause oxidative damage to the cell, we and others have shown that a mild increase in mitochondrial superoxide extends longevity in multiple model organisms. To elucidate the molecular mechanisms involved, we identified transcriptional changes in mitochondrial superoxide ",https://pubmed.ncbi.nlm.nih.gov/42721646/,PubMed
Development and evaluation of a single-tube RT-ERA-CRISPR/Cas12a assay for simultaneous detection of enterovirus G and recombinant strains with papain-like cysteine protease gene insertion.,"Lu Danfeng, Li Zhanhong, Zhu Pei",Veterinary research communications,2026-09-11,"Enterovirus G (EV-G) strains carrying the papain-like cysteine protease (PLCP) gene insertion have recently emerged as important pathogens associated with diarrhea in weaned piglets. Herein, a single-tube reverse transcription-enzymatic recombinase amplification coupled with CRISPR/Cas12a (RT-ERA-CRISPR/Cas12a) dual-readout assay was established to concurrently detect pan-EV-G via conserved RNA-de",https://pubmed.ncbi.nlm.nih.gov/42720869/,PubMed
Enhancing the Safety of Nanoparticles in Medicine: Highlights of Progress and Critical Objectives.,"Ramos Tais Magne, Alencar Luciana Magalhães Rebelo, Ricci-Junior Eduardo",International journal of nanomedicine,2026-09-11,"Nanoparticles have transformed drug delivery, imaging, vaccination, and precision therapeutics, but their clinical translation remains constrained by safety profiles that are inseparable from material design, biological identity, host factors, and manufacturing. This review critically evaluates recent progress, persistent limitations, and priority objectives for safer nanomedicine. Unlike reviews ",https://pubmed.ncbi.nlm.nih.gov/42719428/,PubMed
METTL3 Promotes Lipid Deposition and Pulmonary Fibrosis by Destabilizing PLIN2 in a m6A-Dependent Manner.,"Liu Qiping, Xu Rui, Du Xianzhi",Journal of cellular and molecular medicine,2026-09-11,"Idiopathic pulmonary fibrosis (IPF) is a lethal lung disorder that is associated with aberrant lipid metabolism. N6-methyladenosine (m6A) methylation is involved in IPF progression. However, whether METTL3, a m6A methyltransferase, modulates lipid metabolism in IPF remains unknown. In this study, we aimed to investigate the effects of METTL3 on fibrosis and lipid accumulation and identify the mole",https://pubmed.ncbi.nlm.nih.gov/42717476/,PubMed
EFTUD2-Regulated Alternative Splicing of MSH5 Drives Radioresistance in Recurrent IDH-Mutant Glioma.,"He Qiu, Wu Runxin, Yu Xiaozhou",Neuro-oncology,2026-09-11,"Recurrent IDH-mutant gliomas frequently acquire increased radioresistance, leading to poorer outcomes. Their underlying mechanisms, however, remain largely unknown. We hypothesize that dysregulated RNA alternative splicing (AS) during IDH-mutant glioma recurrence contributes to the enhanced radioresistance by influencing critical cellular pathways. RNA sequencing of paired primary and recurrent ID",https://pubmed.ncbi.nlm.nih.gov/42717441/,PubMed
Chitosan-dsRNA improves tissue stability and delivery for RNAi-mediated Varroa destructor control.,"Kim Sanghyeon, Mahalle Rashmi Manohar, Jeong Hoe Nan",Pest management science,2026-09-11,"Varroa destructor is an ectoparasitic mite and a major threat to honey-bee colony health worldwide. RNA interference (RNAi) offers a potentially species-specific approach for mite control, but practical application is limited by double-stranded RNA (dsRNA) degradation and inefficient delivery to mites. This study evaluated coatomer protein I (COPI) complex subunits as RNAi targets and tested wheth",https://pubmed.ncbi.nlm.nih.gov/42717425/,PubMed
Towards efficient perturbation for the noncoding genome.,"Zhang Han, Luo Shijie, Wang Xiaofeng",Nature communications,2026-09-11,"Deciphering the functionality of the noncoding genome, which includes important cis-regulatory elements (CREs) and transcribed noncoding RNA genes, remains technically challenging. Here, using massively parallel genetic screening, we systematically benchmark the performance of five representative loss-of-function perturbation tools, including single-guide RNA (gRNA) mediated SpCas9 cleavage or CRI",https://pubmed.ncbi.nlm.nih.gov/42717197/,PubMed
Exploring the Therapeutic Impact of Targeting Brk in Epithelial-Derived Cancer Cells.,"Kozaki Ryohei, Hotta Shingo, Teraishi Koji",Biological & pharmaceutical bulletin,2026-09-11,"Breast tumor kinase (Brk) is highly expressed in breast cancer and plays essential roles in tumor cell survival, proliferation, migration, and invasion. Previous studies have validated Brk as a potential therapeutic target in breast cancer using genetic knockdown and small-molecule inhibitors. However, the therapeutic potential of Brk inhibition has not been investigated in non-breast epithelial c",https://pubmed.ncbi.nlm.nih.gov/42716793/,PubMed
Implications of temperature on sex ratio and fecundity in Amblyseius orientalis (Acari: Phytoseiidae): evidence from sex-determination gene expression.,"Jiang Chenyu, Xin Tianrong, Wang Haifeng",Journal of economic entomology,2026-09-11,"Global agricultural pest control urgently requires sustainable alternatives to chemical pesticides. This underscores the crucial role of biological control using natural enemies, such as Amblyseius orientalis, in managing pests in citrus orchards. Enhancing its biocontrol efficacy hinges on optimizing reproductive potential, primarily influenced by female proportion. While temperature is a known e",https://pubmed.ncbi.nlm.nih.gov/42715247/,PubMed
α-Galactosyl residues on Trypanosoma cruzi trypomastigote glycoconjugates contribute to host-cell invasion via Galectin-3 and Annexin A2-S100A10 complex.,"Ganiko Luciane, Nakayasu Ernesto S, da Silva Ferreira Marina",The Biochemical journal,2026-09-11,"Linear, nonreducing terminal a-galactopyranosyl (a-Gal) epitopes are displayed on the major surface glycosylphosphatidylinositol (GPI)-anchored glycoconjugates of infective Trypanosoma cruzi trypomastigotes, the agent of Chagas disease (CD). These immunodominant epitopes elicit abundant (3-5% of circulating IgG), trypanolytic CD anti-a-Gal antibodies, yet their role on the parasite surface remains",https://pubmed.ncbi.nlm.nih.gov/42714573/,PubMed
Matrine-Tea Saponin Synergism Involves Suppressed Detoxification and Digestion in a Leaf Beetle.,"Khan Owais, Li Xiayu, Zhang Yanping",Integrative zoology,2026-09-11,"Botanical pesticide mixtures offer a sustainable strategy to enhance insecticidal activity and mitigate resistance. The leaf beetle Plagiodera versicolora, a destructive defoliator in forests and urban ecosystems, poses a growing management challenge. This study investigates the individual toxicity, synergistic effects, and underlying molecular mechanisms of two representative botanical agents, ma",https://pubmed.ncbi.nlm.nih.gov/42713821/,PubMed
